0,0,0,0,0,0,0,0,0,461.47,0,0,0,0,0,0,0
0,0,0,0,0,276.06,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1063.1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2856,0,2505.8,0
0,0,0,0,0,0,0,0,0,1287.4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,916.37,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,497.23,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981.9
0,0,0,0,0,0,0,0,0,784.56,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,403.76,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3279.8,3331.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,716.63,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,419.42,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,584.03,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,409.87,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,514.88,0,0,0,0,0,0,0
0,0,0,0,0,0,0,687.79,654.98,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,414.12,0,0,0,0,0,0,0
0,0,0,767.22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1015.4,0,0,0,0,0,0,0
0,0,7678.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,432.75,0,0,0,0,0,0,0
0,0,0,0,0,0,0,420.07,368.03,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,504.2,0,0,0,0,0,0,0
0,0,0,196.04,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2584.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7292.6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1470.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,596.14,0,0,0,0,0,0,0
0,0,5114.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3392.4,0,2998.7,0,0
0,0,0,995.53,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0
0,0,0,0,0,0,533.84,0,0,0,0,0,0,0,0,0,0
0,0,0,499.86,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,125.06,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,580.43,0,0,0,0,0,0,0
0,0,0,0,0,181.29,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,644.29,550.1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1000.9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,528.8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,814.04,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,571.64,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,286.09,0,0,0,0,0,0,0
0,0,0,0,0,395.07,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,375.81,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,411.38,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,641.19,0,0,0,0,0,0,0
0,0,0,0,0,0,211.44,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1056.9,0,0,0,0,0,0,0
0,0,3925.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,193.34,0,0,0,0,0,0,0,0,0,0
